17000000	2020	43	187345
17000000	2020	14	522584
17000000	2020	37	522585
17000000	2020	52	625770
17000000	2020	48	1110736
17000000	2020	52	1110735
17000000	2020	51	1028074
17000000	2020	48	68423
17000000	2020	14	572798
17000000	2020	37	520786
17000000	2020	45	687352
17000000	2020	6	561321
17000000	2020	45	568715
17000000	2020	17	235498
17000000	2020	20	654982

